KY586617_Ser2_Thailand_Bangkok_Seq39_Thailand	2000
KY586556_Ser2_Thailand_Bangkok_Seq4_Thailand	2002
KY586618_Ser2_Thailand_Bangkok_Seq40_Thailand	2000
KY586619_Ser2_Thailand_Bangkok_Seq41_Thailand	2000
KY586621_Ser2_Thailand_Bangkok_Seq42_Thailand	2006
KY586622_Ser2_Thailand_Bangkok_Seq43_Thailand	2006
KY586623_Ser2_Thailand_Bangkok_Seq44_Thailand	2006
KY586628_Ser2_Thailand_Bangkok_Seq45_Thailand	2006
KY586633_Ser2_Thailand_Bangkok_Seq46_Thailand	2006
KY586634_Ser2_Thailand_Bangkok_Seq47_Thailand	2002
KY586636_Ser2_Thailand_Bangkok_Seq48_Thailand	2004
KY586638_Ser2_Thailand_Bangkok_Seq49_Thailand	2001
KY586560_Ser2_Thailand_Bangkok_Seq5_Thailand	2002
KY586639_Ser2_Thailand_Bangkok_Seq50_Thailand	2000
KY586640_Ser2_Thailand_Bangkok_Seq51_Thailand	2004
KY586641_Ser2_Thailand_Bangkok_Seq52_Thailand	2001
KY586642_Ser2_Thailand_Bangkok_Seq53_Thailand	2003
KY586644_Ser2_Thailand_Bangkok_Seq54_Thailand	2000
KY586645_Ser2_Thailand_Bangkok_Seq55_Thailand	2001
KY586646_Ser2_Thailand_Bangkok_Seq56_Thailand	2001
KY586647_Ser2_Thailand_Bangkok_Seq57_Thailand	2001
KY586648_Ser2_Thailand_Bangkok_Seq58_Thailand	2001
KY586649_Ser2_Thailand_Bangkok_Seq59_Thailand	2001
KY586561_Ser2_Thailand_Bangkok_Seq6_Thailand	2004
KY586650_Ser2_Thailand_Bangkok_Seq60_Thailand	2001
KY586651_Ser2_Thailand_Bangkok_Seq61_Thailand	1998
KY586652_Ser2_Thailand_Bangkok_Seq62_Thailand	2006
KY586653_Ser2_Thailand_Bangkok_Seq63_Thailand	2001
KY586654_Ser2_Thailand_Bangkok_Seq64_Thailand	2000
KY586655_Ser2_Thailand_Bangkok_Seq65_Thailand	2001
KY586656_Ser2_Thailand_Bangkok_Seq66_Thailand	1998
KY586657_Ser2_Thailand_Bangkok_Seq67_Thailand	1998
KY586658_Ser2_Thailand_Bangkok_Seq68_Thailand	1998
KY586659_Ser2_Thailand_Bangkok_Seq69_Thailand	1998
KY586563_Ser2_Thailand_Bangkok_Seq7_Thailand	2006
KY586660_Ser2_Thailand_Bangkok_Seq70_Thailand	1998
KY586661_Ser2_Thailand_Bangkok_Seq71_Thailand	1995
KY586662_Ser2_Thailand_Bangkok_Seq72_Thailand	1998
KY586663_Ser2_Thailand_Bangkok_Seq73_Thailand	1998
KY586664_Ser2_Thailand_Bangkok_Seq74_Thailand	1995
KY586665_Ser2_Thailand_Bangkok_Seq75_Thailand	1998
KY586666_Ser2_Thailand_Bangkok_Seq76_Thailand	1995
KY586669_Ser2_Thailand_Bangkok_Seq77_Thailand	2000
KY586670_Ser2_Thailand_Bangkok_Seq78_Thailand	1998
KY586671_Ser2_Thailand_Bangkok_Seq79_Thailand	2000
KY586564_Ser2_Thailand_Bangkok_Seq8_Thailand	2006
KY586672_Ser2_Thailand_Bangkok_Seq80_Thailand	2000
KY586673_Ser2_Thailand_Bangkok_Seq81_Thailand	1995
KY586674_Ser2_Thailand_Bangkok_Seq82_Thailand	1995
KY586675_Ser2_Thailand_Bangkok_Seq83_Thailand	1995
KY586676_Ser2_Thailand_Bangkok_Seq84_Thailand	1998
KY586679_Ser2_Thailand_Bangkok_Seq85_Thailand	2001
KY586680_Ser2_Thailand_Bangkok_Seq86_Thailand	2000
KY586681_Ser2_Thailand_Bangkok_Seq87_Thailand	2001
KY586682_Ser2_Thailand_Bangkok_Seq88_Thailand	2000
KY586683_Ser2_Thailand_Bangkok_Seq89_Thailand	2000
KY586565_Ser2_Thailand_Bangkok_Seq9_Thailand	2006
KY586684_Ser2_Thailand_Bangkok_Seq90_Thailand	1998
KY586685_Ser2_Thailand_Bangkok_Seq91_Thailand	2006
KY586686_Ser2_Thailand_Bangkok_Seq92_Thailand	2000
KY586687_Ser2_Thailand_Bangkok_Seq93_Thailand	1998
KY586688_Ser2_Thailand_Bangkok_Seq94_Thailand	1998
KY586689_Ser2_Thailand_Bangkok_Seq95_Thailand	1995
KY586691_Ser2_Thailand_Bangkok_Seq96_Thailand	1998
KY586692_Ser2_Thailand_Bangkok_Seq97_Thailand	2001
KY586693_Ser2_Thailand_Bangkok_Seq98_Thailand	1995
KY586694_Ser2_Thailand_Bangkok_Seq99_Thailand	1995
KY586547_Ser2_Thailand_nonBKK_Seq1_Thailand	2003
KY586562_Ser2_Thailand_nonBKK_Seq10_Thailand	2003
KY586566_Ser2_Thailand_nonBKK_Seq11_Thailand	2005
KY586568_Ser2_Thailand_nonBKK_Seq12_Thailand	2009
KY586569_Ser2_Thailand_nonBKK_Seq13_Thailand	2008
KY586570_Ser2_Thailand_nonBKK_Seq14_Thailand	2007
KY586579_Ser2_Thailand_nonBKK_Seq15_Thailand	2001
KY586580_Ser2_Thailand_nonBKK_Seq16_Thailand	2001
KY586581_Ser2_Thailand_nonBKK_Seq17_Thailand	2004
KY586582_Ser2_Thailand_nonBKK_Seq18_Thailand	2004
KY586583_Ser2_Thailand_nonBKK_Seq19_Thailand	2004
KY586548_Ser2_Thailand_nonBKK_Seq2_Thailand	2004
KY586584_Ser2_Thailand_nonBKK_Seq20_Thailand	2003
KY586585_Ser2_Thailand_nonBKK_Seq21_Thailand	2007
KY586587_Ser2_Thailand_nonBKK_Seq22_Thailand	2008
KY586588_Ser2_Thailand_nonBKK_Seq23_Thailand	2002
KY586589_Ser2_Thailand_nonBKK_Seq24_Thailand	2004
KY586590_Ser2_Thailand_nonBKK_Seq25_Thailand	2005
KY586592_Ser2_Thailand_nonBKK_Seq26_Thailand	2005
KY586593_Ser2_Thailand_nonBKK_Seq27_Thailand	2002
KY586595_Ser2_Thailand_nonBKK_Seq28_Thailand	2004
KY586596_Ser2_Thailand_nonBKK_Seq29_Thailand	2007
KY586549_Ser2_Thailand_nonBKK_Seq3_Thailand	2003
KY586597_Ser2_Thailand_nonBKK_Seq30_Thailand	2009
KY586611_Ser2_Thailand_nonBKK_Seq31_Thailand	2002
KY586615_Ser2_Thailand_nonBKK_Seq32_Thailand	2003
